id,lane,artist,title,existing_year,proposed_year,existing_canon,proposed_canon,why,error
3fee448b-e3ff-4db4-8ce0-5100f2421041,classic_rock,Santana,Black Magic Woman,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""bbce9c5e777949a68a44434552c6c0fc""}
"
95207226-7657-4d83-8c81-0f17e17b3938,classic_rock,The Animals,House of the Rising Sun,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""dd4a25e1d754a1583a174db935ee2c62""}
"
5257d893-3d4a-4c94-a061-79c978f6d760,classic_rock,The Doors,Riders on the Storm,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""598f12bd46634065303e882cff93bda6""}
"
a35cf0b0-c8cb-4e15-979c-ed56326c999c,classic_rock,The Kinks,You Really Got Me,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""beaefcab213bcf997642ca5949cbde1e""}
"
92beb1f0-96bf-40b7-9ae5-31c66e188c4c,classic_rock,The Rolling Stones,Gimme Shelter,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""64e25c881ccd8359ff24cf2c82193022""}
"
7cb6c575-d426-45be-a886-325eea36eb8b,classic_rock,The Rolling Stones,Paint It Black,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""589860574e07b2cfe4125a2d91fb5ffb""}
"
4f54ecea-ea37-4449-b822-a33fe4896b56,classic_rock,The Rolling Stones,Sympathy for the Devil,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""22b91a371b08234dbd40cd528cbc8676""}
"
68ad5118-3a90-400c-a524-e733c4ec7231,classic_rock,The Rolling Stones,Wild Horses,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""00b6ffe5ed3f1b049f61a1d4c6180e7d""}
"
6d50ce80-7ad7-4c91-b12f-b2cca4b0ec50,classic_rock,The Who,Baba O'Riley,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""8439579d3e88408a9d726012e9c6d7d8""}
"
ad4fa770-c7d9-44ae-8b7d-aa6143333a1d,classic_rock,The Who,Won't Get Fooled Again,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""485dac663d7eeca341e6cf216ab54588""}
"
5354aee2-8670-4b4b-ade1-d1e544332658,classic_rock,Tina Turner,Proud Mary,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""0a04697997fb0fedeb1ca31ec46a3972""}
"
7be7d5fd-7d7f-4e36-89c2-bfcd979e0ff3,classic_rock,Tom Petty and the Heartbreakers,American Girl,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""5d4dbc0b98983f38c65bcc8ea0f28baf""}
"
8d16cb23-db00-4274-a40d-073a5a810491,electronic,808 State,Pacific State,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""ebe80b0c0cdf0036192842cf765aa9a0""}
"
412e7810-d836-48a5-8655-a19902f4c10a,electronic,Aphex Twin,Windowlicker,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""578ecd8e6ff7d0b33a77070109db43bc""}
"
2b4ffc67-fc9a-42c6-b48b-fd02751ed08f,electronic,Aphex Twin,Xtal,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""4dd478385c497e8441a38ed526b8ee7d""}
"
d9fce23e-170f-472a-9a0c-361ef510632e,electronic,Avicii,Levels,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""58780f47e3c119b6739d59d88f2d377d""}
"
e36004cf-06a4-4a36-8ce7-db4856fadd68,electronic,Bicep,Glue,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""f9bc30705b46a9a579707b7c16771b41""}
"
9f852e36-b218-4422-9d7f-e1da5e4240b0,electronic,Bjork,Hyperballad,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""a8ed070485b90da0b0b454cb5d5e80b0""}
"
146dfccf-838e-4a21-8a7f-b488a79660c7,electronic,Boards of Canada,Roygbiv,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""8a00e2a7f6681b6d53e6b23d1ac7a66d""}
"
0807e623-19f2-4202-b893-a767501c92d1,electronic,Burial,Archangel,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""b48cffaf0f16887cf0061ee91569ee9f""}
"
1444c323-894d-4fc3-af61-d7acb1b0042c,electronic,Daft Punk,Around the World,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""57efdf92c1b8b110d1d4f15009d5698b""}
"
3eed55ea-01bf-4a42-a856-f96b4a963668,electronic,Daft Punk,One More Time,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""f70d2bc047a2b19c122dff1c9aafb071""}
"
47ea1d65-7a71-4c59-a3e2-9d552cc43b12,electronic,Darude,Sandstorm,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""0db9d39984d5bde0dd3c28dbac94703c""}
"
2dc5ba7f-213e-4c7e-b84b-b78f8f084ea0,electronic,Deadmau5,Strobe,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""fa102789fbc578ac762c65edb224b0ba""}
"
9bfabb73-d9b8-49cf-a067-050e4363163f,electronic,Faithless,Insomnia,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""032222be7fa31d35170c2d44a5a88212""}
"
d70f5eb3-10a9-47c0-b164-d010550d6edf,electronic,Goldie,Inner City Life,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""ff7f0475f93ee561b003fa1f5e379f73""}
"
c3b537e0-f121-42e6-9de0-b7998345b88d,electronic,Justice,D.A.N.C.E.,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""4d3dd70dd705a4b3766891c4648b9ab8""}
"
e98757ff-9c68-4a4f-a5f5-b7143093b13b,electronic,Justice vs Simian,We Are Your Friends,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""496a979d33667f20af773a9fe6643ecb""}
"
7e4e9cf6-3908-457f-83ee-bbe86da2c5b3,electronic,M83,Midnight City,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""5d489f22f61ce7096594af10bd6b5284""}
"
efa5cef8-7cc9-448a-8b37-32f990e7a83a,electronic,Massive Attack,Angel,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""592107efb294a999b7c2f639080587b3""}
"
99721e3c-3bd0-4f83-a358-5e98b99cb891,electronic,Massive Attack,Teardrop,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""82d109f9a78c35e21fa1f07b2b82f278""}
"
